date,store,category,units_sold,revenue
2025-09-25,Utica,home goods,49.0,
2025-12-07,Syracuse,Groceries,141.0,865.74
2025-09-21,Rome,Home_Goods,49.0,1541.05
2025-04-07,Utica,Groceries,92.0,607.2
2025-02-20,Utica,Toys,22.0,315.48
2025-06-14,Albany,Home_Goods,56.0,1808.8
2025-03-16,Albany,Toys,26.0,399.88
2025-06-05,Utica,Groceries,101.0,661.55
2025-06-29,Utica,Groceries,157.0,1026.78
2025-12-03,Albany,Clothing,67.0,1534.3
2025-06-15,Utica,toys,30.0,441.9
2025-09-24,Rome,toys,23.0,347.53
2025-02-18,Albany,Clothing,76.0,1849.08
2025-12-27,Syracuse,toys,45.0,668.25
2025-08-29,Syracuse,toys,13.0,182.91
2025-01-15,Rome,electronics,44.0,3642.32
2025-10-21,Utica,Home_Goods,39.0,1278.81
2025-11-12,Utica,ELECTRONICS,45.0,4261.05
2025-10-12,Utica,Home Goods,52.0,1671.8
2025-09-25,Rome,Groceries,116.0,757.48
2025-12-11,Albany,Clothing,53.0,1183.49
2025-01-30,Rome,groceries,164.0,1131.6
2025-06-04,Utica,clothing,80.0,1820.0
2025-01-02,Syracuse,Cloth ing,62.0,1539.46
2025-10-29,Syracuse,toys,23.0,360.87
2025-06-12,Utica,toys,21.0,330.12
2025-12-11,Rome,Groceries,50.0,294.5
2025-01-08,Rome,groceries,144.0,986.4
2025-08-21,Rome,Groceries,146.0,911.04
2025-06-25,Albany,electronics,41.0,3368.15
2025-06-29,Albany,groceries,196.0,1368.08
2025-08-30,Albany,home goods,37.0,1248.01
2025-05-04,Albany,clothing,92.0,2368.08
2025-05-21,Rome,Electronics,48.0,3983.04
2025-09-27,Syracuse,clothing,73.0,1947.64
2025-11-27,Albany,groceries,116.0,752.84
2025-07-05,Rome,ELECTRONICS,46.0,4018.1
2025-12-19,Utica,Electronics,38.0,3383.52
2025-05-13,Syracuse,Home Goods,43.0,1520.48
2025-03-16,Syracuse,Home Goods,32.0,1018.24
2025-07-07,Utica,toys,29.0,396.14
2025-04-15,Albany,Toys,25.0,335.25
2025-02-07,Syracuse,Home Goods,32.0,1000.96
2025-08-27,Utica,Home Goods,32.0,979.2
2025-06-13,Rome,clothing,51.0,1168.41
2025-01-16,Rome,Home Goods,33.0,991.65
2025-11-11,Syracuse,Home Goods,33.0,942.15
2025-12-24,Utica,Cloth ing,82.0,2012.28
2025-02-25,Syracuse,groceries,166.0,1090.62
2025-10-07,Rome,clothing,67.0,1618.05
2025-04-02,Rome,electronics,42.0,3943.38
2025-07-12,Rome,Home_Goods,40.0,1248.4
2025-12-04,Albany,Cloth ing,65.0,1668.55
2025-12-03,Rome,Groceries,136.0,892.16
2025-08-28,Rome,Toys,26.0,394.42
2025-04-21,Rome,groceries,181.0,1140.3
2025-11-06,Albany,Clothing,83.0,1846.75
2025-07-16,Syracuse,Home_Goods,34.0,1077.46
2025-11-07,Rome,Toys,27.0,407.16
2025-02-20,Albany,Groceries,112.0,723.52
2025-10-06,Rome,Electronics,59.0,4635.63
2025-11-19,Syracuse,Home_Goods,22.0,698.94
2025-08-03,Utica,clothing,63.0,1523.34
2025-12-10,Syracuse,Groceries,58.0,369.46
2025-04-18,Rome,Home_Goods,32.0,1024.64
2025-12-07,Rome,Toys,31.0,490.42
2025-02-27,Albany,home goods,42.0,1423.8
2025-08-25,Utica,electronics,61.0,5461.33
2025-11-03,Syracuse,Groceries,183.0,1209.63
2025-04-05,Rome,groceries,228.0,1420.44
2025-07-31,Utica,Home Goods,27.0,806.76
2025-06-03,Syracuse,Home Goods,30.0,913.5
2025-03-13,Syracuse,Toys,24.0,350.88
2025-09-28,Syracuse,groceries,225.0,1442.25
2025-10-28,Utica,Groceries,77.0,448.14
2025-12-05,Albany,Home Goods,35.0,1151.5
2025-01-17,Albany,ELECTRONICS,31.0,2636.55
2025-09-12,Syracuse,home goods,35.0,1128.75
2025-01-24,Utica,electronics,41.0,3562.49
2025-04-07,Syracuse,Toys,27.0,426.06
2025-05-30,Utica,Groceries,95.0,620.35
2025-12-28,Utica,Home Goods,52.0,1667.64
2025-01-14,Syracuse,Groceries,168.0,1231.44
2025-01-14,Syracuse,Cloth ing,30.0,708.9
2025-01-09,Utica,Toys,27.0,415.53
2025-03-03,Albany,Home_Goods,35.0,1071.7
2025-01-29,Albany,home goods,37.0,1090.02
2025-11-08,Rome,Home Goods,54.0,1722.6
2025-01-09,Albany,Home_Goods,37.0,1215.45
2025-11-20,Utica,Groceries,106.0,702.78
2025-06-26,Rome,Clothing,60.0,1347.0
2025-03-25,Albany,Groceries,139.0,903.5
2025-12-03,Utica,Clothing,78.0,2043.6
2025-06-22,Utica,ELECTRONICS,64.0,5396.48
2025-04-03,Syracuse,Cloth ing,70.0,1647.8
2025-05-06,Utica,groceries,83.0,505.47
2025-07-26,Rome,Toys,33.0,464.97
2025-05-14,Albany,home goods,43.0,1392.34
2025-10-12,Rome,Toys,35.0,519.05
2025-07-24,Utica,home goods,,1330.0
2025-05-11,Syracuse,ELECTRONICS,44.0,3765.52
2025-10-21,Rome,Groceries,98.0,627.2
2025-04-01,Utica,Home Goods,25.0,766.0
2025-03-18,Syracuse,ELECTRONICS,43.0,3606.41
2025-08-13,Rome,home goods,50.0,1430.0
2025-07-18,Rome,toys,12.0,165.6
2025-04-12,Syracuse,home goods,39.0,1219.92
2025-04-13,Utica,groceries,116.0,680.92
2025-07-25,Utica,Toys,32.0,479.04
2025-09-25,Utica,groceries,133.0,909.72
2025-07-04,Rome,clothing,77.0,1817.2
2025-11-12,Albany,Groceries,75.0,477.0
2025-02-06,Syracuse,electronics,46.0,3648.26
2025-11-13,Albany,Electronics,44.0,3665.2
2025-04-09,Rome,Electronics,30.0,2343.0
2025-01-08,Syracuse,ELECTRONICS,49.0,3944.5
2025-07-19,Utica,toys,34.0,508.3
2025-12-19,Rome,electronics,30.0,2787.6
2025-01-11,Syracuse,ELECTRONICS,33.0,2757.81
2025-09-03,Syracuse,Electronics,36.0,3133.08
2025-10-19,Albany,ELECTRONICS,54.0,4864.86
2025-11-15,Syracuse,ELECTRONICS,,4952.2
2025-11-14,Albany,electronics,42.0,3526.74
2025-05-22,Rome,Electronics,35.0,2926.7
2025-11-09,Syracuse,ELECTRONICS,55.0,4615.05
2025-05-20,Syracuse,electronics,51.0,4206.99
2025-09-24,Rome,electronics,48.0,4091.52
2025-05-14,Rome,electronics,37.0,2864.54
2025-05-30,Syracuse,ELECTRONICS,45.0,3964.05
2025-05-19,Syracuse,Clothing,42.0,984.9
2025-06-30,Rome,toys,12.0,180.0
2025-02-26,Syracuse,Electronics,36.0,3018.6
2025-06-20,Utica,toys,26.0,353.6
2025-12-29,Albany,electronics,46.0,4156.1
2025-06-18,Utica,home goods,40.0,1425.2
2025-03-27,Syracuse,Clothing,,867.92
2025-09-16,Rome,Toys,25.0,356.5
2025-07-27,Syracuse,Cloth ing,50.0,1093.0
2025-02-26,Rome,Toys,16.0,234.88
2025-09-18,Rome,Toys,20.0,293.8
2025-01-22,Syracuse,ELECTRONICS,46.0,3836.86
2025-07-17,Utica,Cloth ing,57.0,1281.36
2025-08-30,Utica,Electronics,54.0,
2025-10-23,Syracuse,clothing,38.0,921.5
2025-09-19,Rome,groceries,160.0,944.0
2025-09-20,Utica,clothing,91.0,2190.37
2025-07-03,Albany,clothing,69.0,1676.7
2025-09-30,Albany,groceries,77.0,537.46
2025-06-14,Albany,Groceries,149.0,1010.22
2025-12-14,Utica,Home_Goods,35.0,1126.65
2025-08-28,Utica,Home_Goods,39.0,1153.62
2025-04-28,Utica,groceries,136.0,855.44
2025-05-16,Rome,Toys,23.0,371.45
2025-05-20,Albany,Cloth ing,44.0,1122.88
2025-10-31,Albany,electronics,26.0,2183.48
2025-06-08,Utica,Home_Goods,55.0,1684.1
2025-05-25,Utica,Toys,42.0,614.88
2025-02-01,Utica,home goods,49.0,1645.42
2025-12-29,Syracuse,groceries,126.0,767.34
2025-12-05,Utica,groceries,77.0,488.18
2025-07-31,Albany,Electronics,39.0,2961.66
2025-08-07,Utica,Cloth ing,87.0,2193.27
2025-07-20,Syracuse,Home Goods,50.0,1572.0
2025-09-02,Rome,Home Goods,34.0,1043.46
2025-04-01,Utica,Groceries,137.0,900.09
2025-07-05,Syracuse,Electronics,45.0,3990.15
2025-04-10,Utica,Home_Goods,44.0,1428.68
2025-11-09,Syracuse,clothing,75.0,1731.0
2025-07-19,Rome,Clothing,87.0,1948.8
2025-10-16,Syracuse,toys,20.0,329.8
2025-05-02,Utica,home goods,40.0,1313.2
2025-07-09,Albany,groceries,70.0,485.8
2025-03-05,Albany,Groceries,109.0,753.19
2025-06-19,Rome,Groceries,171.0,1077.3
2025-09-04,Albany,Groceries,107.0,695.5
2025-05-03,Syracuse,Clothing,,1205.89
2025-09-14,Utica,home goods,70.0,2103.5
2025-02-08,Rome,toys,32.0,484.16
2025-01-27,Syracuse,Cloth ing,74.0,1910.68
2025-04-06,Rome,Clothing,79.0,1986.85
2025-09-23,Utica,Home Goods,50.0,1646.5
2025-08-03,Syracuse,Home_Goods,28.0,903.28
2025-05-28,Rome,Cloth ing,71.0,1849.55
2025-08-14,Utica,ELECTRONICS,47.0,3786.79
2025-04-02,Albany,groceries,100.0,705.0
2025-07-11,Rome,Electronics,46.0,3919.66
2025-06-04,Syracuse,Home Goods,44.0,1532.96
2025-10-08,Utica,Cloth ing,48.0,1137.12
2025-03-26,Albany,toys,23.0,357.88
2025-03-17,Albany,Toys,31.0,447.33
2025-09-11,Albany,groceries,94.0,603.48
2025-09-24,Rome,clothing,59.0,1371.75
2025-01-25,Utica,Groceries,174.0,1164.06
2025-12-07,Albany,clothing,116.0,2779.36
2025-05-12,Syracuse,clothing,51.0,1237.26
2025-12-29,Utica,ELECTRONICS,55.0,4784.45
2025-05-06,Albany,Toys,31.0,539.71
2025-11-04,Rome,Cloth ing,59.0,1562.32
2025-10-12,Rome,Groceries,,926.55
2025-12-22,Syracuse,Groceries,152.0,1073.12
2025-07-17,Utica,Home_Goods,19.0,650.94
2025-10-15,Albany,Electronics,,3410.8
2025-10-23,Syracuse,electronics,54.0,4911.3
2025-09-21,Rome,Electronics,40.0,3353.6
2025-10-21,Syracuse,Home_Goods,34.0,1126.42
2025-03-06,Syracuse,toys,23.0,345.0
2025-09-22,Utica,clothing,56.0,1330.0
2025-03-29,Albany,Home Goods,55.0,1845.8
2025-02-15,Utica,Home_Goods,45.0,1381.95
2025-03-27,Rome,Home_Goods,28.0,903.28
2025-03-14,Syracuse,home goods,38.0,1239.18
2025-06-14,Rome,electronics,55.0,4609.0
2025-07-16,Rome,Clothing,46.0,1034.54
2025-06-06,Rome,Toys,13.0,181.87
2025-01-31,Rome,toys,32.0,464.0
2025-03-08,Utica,Electronics,62.0,5251.4
2025-02-25,Albany,groceries,,752.64
2025-04-13,Albany,clothing,78.0,1841.58
2025-07-22,Rome,ELECTRONICS,24.0,1935.12
2025-10-26,Rome,home goods,47.0,1576.38
2025-06-04,Albany,Toys,28.0,434.0
2025-10-31,Albany,groceries,87.0,527.22
2025-12-30,Rome,Home_Goods,33.0,1026.3
2025-03-24,Utica,Toys,14.0,198.52
2025-08-27,Albany,home goods,30.0,957.6
2025-07-13,Syracuse,toys,26.0,353.86
2025-06-30,Syracuse,clothing,97.0,2305.69
2025-08-15,Utica,Toys,24.0,375.6
2025-12-21,Utica,groceries,148.0,972.36
2025-06-12,Syracuse,toys,22.0,317.68
2025-06-29,Syracuse,Groceries,132.0,807.84
2025-03-06,Rome,electronics,36.0,3134.16
2025-09-24,Utica,Groceries,104.0,690.56
2025-09-13,Syracuse,groceries,164.0,1054.52
2025-05-21,Utica,Clothing,50.0,1220.5
2025-09-21,Albany,Electronics,50.0,4167.0
2025-09-24,Syracuse,Cloth ing,70.0,1545.6
2025-07-25,Albany,ELECTRONICS,37.0,3062.86
2025-02-09,Rome,Toys,34.0,474.3
2025-11-03,Rome,clothing,92.0,2331.28
2025-04-26,Syracuse,home goods,40.0,1330.0
2025-07-16,Albany,Electronics,32.0,2803.52
2025-02-07,Utica,toys,23.0,330.97
2025-09-13,Syracuse,electronics,61.0,5020.91
2025-03-16,Utica,Home_Goods,34.0,1035.98
2025-09-07,Syracuse,Groceries,201.0,1268.31
2025-06-11,Albany,toys,16.0,239.84
2025-12-22,Syracuse,Home_Goods,37.0,1279.46
2025-10-08,Rome,clothing,41.0,902.0
2025-10-17,Syracuse,Toys,25.0,357.75
2025-08-01,Rome,Toys,23.0,347.99
2025-07-28,Syracuse,toys,22.0,306.9
2025-06-17,Albany,Home_Goods,48.0,1447.2
2025-05-19,Syracuse,home goods,40.0,1167.2
2025-02-19,Utica,Toys,10.0,153.9
2025-01-20,Rome,home goods,39.0,1209.0
2025-03-23,Albany,Groceries,143.0,895.18
2025-11-19,Utica,groceries,150.0,982.5
2025-10-24,Utica,electronics,52.0,4139.72
2025-06-25,Utica,Cloth ing,45.0,1101.6
2025-06-20,Rome,Cloth ing,73.0,1770.98
2025-03-24,Rome,Toys,16.0,212.0
2025-11-24,Rome,Cloth ing,60.0,1528.2
2025-09-04,Utica,toys,18.0,304.56
2025-04-26,Utica,Electronics,50.0,4065.0
2025-03-15,Rome,toys,35.0,579.25
2025-04-23,Syracuse,Home_Goods,30.0,974.1
2025-02-01,Utica,clothing,92.0,2127.96
2025-08-24,Syracuse,Clothing,89.0,1980.25
2025-05-06,Syracuse,groceries,167.0,1082.16
2025-04-18,Syracuse,groceries,110.0,711.7
2025-03-29,Utica,Home_Goods,,1396.08
2025-04-20,Rome,ELECTRONICS,61.0,5203.3
2025-07-31,Albany,Toys,7.0,114.1
2025-03-04,Albany,Cloth ing,70.0,1778.0
2025-11-15,Albany,Clothing,94.0,2245.66
2025-07-10,Syracuse,Groceries,123.0,755.22
2025-02-24,Syracuse,home goods,43.0,1369.98
2025-01-10,Syracuse,Home Goods,35.0,1129.1
2025-02-28,Albany,Groceries,105.0,677.25
2025-05-06,Albany,Electronics,47.0,4043.88
2025-02-15,Utica,electronics,53.0,4615.24
2025-10-07,Albany,groceries,135.0,895.05
2025-08-14,Syracuse,Clothing,44.0,1038.84
2025-04-02,Syracuse,electronics,,2137.25
2025-01-09,Albany,Groceries,50.0,326.0
2025-04-10,Albany,Groceries,152.0,988.0
2025-12-09,Albany,groceries,190.0,1284.4
2025-03-24,Utica,Clothing,41.0,1019.26
2025-05-12,Utica,Home_Goods,28.0,962.64
2025-06-07,Utica,ELECTRONICS,37.0,3130.57
2025-07-13,Syracuse,Clothing,62.0,1474.98
2025-01-23,Utica,Home_Goods,16.0,502.72
2025-12-04,Rome,toys,19.0,271.13
2025-03-26,Syracuse,Groceries,112.0,704.48
2025-04-24,Albany,toys,21.0,316.26
2025-03-26,Rome,Electronics,37.0,3088.76
2025-05-07,Syracuse,Toys,23.0,343.39
2025-10-20,Utica,groceries,138.0,927.36
2025-11-19,Syracuse,clothing,62.0,1516.52
2025-06-17,Rome,Toys,37.0,540.57
2025-05-31,Rome,Home_Goods,39.0,1208.22
2025-01-01,Syracuse,Toys,19.0,293.74
2025-01-24,Utica,Clothing,59.0,1339.89
2025-09-30,Syracuse,Electronics,30.0,2509.8
2025-01-03,Albany,Electronics,35.0,2963.1
2025-11-13,Albany,home goods,29.0,857.53
2025-07-15,Syracuse,Toys,24.0,363.84
2025-06-28,Utica,electronics,56.0,4648.0
2025-09-02,Syracuse,Groceries,,893.97
2025-07-21,Albany,home goods,34.0,1095.14
2025-07-29,Rome,Cloth ing,61.0,1319.43
2025-08-14,Albany,home goods,42.0,1187.34
2025-03-15,Albany,Home_Goods,31.0,1027.03
2025-04-27,Utica,electronics,59.0,4822.07
2025-04-30,Utica,Home_Goods,50.0,1690.5
2025-12-21,Utica,Cloth ing,108.0,2559.6
2025-01-25,Rome,Groceries,209.0,1352.23
2025-06-12,Rome,clothing,43.0,1010.5
2025-05-21,Utica,Home Goods,23.0,738.76
2025-07-21,Albany,Electronics,29.0,2485.88
2025-01-18,Utica,Electronics,50.0,4091.5
2025-08-11,Rome,Clothing,48.0,1196.16
2025-06-07,Utica,Toys,38.0,548.34
2025-09-22,Rome,clothing,61.0,1456.68
2025-05-27,Syracuse,Electronics,46.0,4328.14
2025-06-04,Syracuse,groceries,136.0,866.32
2025-02-16,Syracuse,Groceries,130.0,845.0
2025-10-03,Albany,Groceries,136.0,848.64
2025-08-08,Syracuse,Clothing,79.0,1862.03
2025-07-01,Albany,Home Goods,43.0,1469.31
2025-11-13,Rome,toys,21.0,314.79
2025-05-30,Rome,Home_Goods,23.0,740.6
2025-11-09,Syracuse,Groceries,178.0,1171.24
2025-11-13,Utica,electronics,37.0,3219.37
2025-05-26,Utica,Home Goods,38.0,1184.46
2025-08-13,Syracuse,Groceries,107.0,671.96
2025-07-11,Albany,Clothing,77.0,1748.67
2025-11-29,Utica,Groceries,150.0,999.0
2025-10-04,Utica,Groceries,145.0,1015.0
2025-12-30,Albany,Cloth ing,37.0,777.37
2025-02-25,Albany,ELECTRONICS,47.0,3673.99
2025-01-22,Albany,toys,30.0,483.3
2025-10-11,Albany,groceries,136.0,869.04
2025-01-31,Albany,electronics,31.0,2928.57
2025-10-08,Albany,toys,24.0,350.64
2025-05-09,Utica,Home Goods,52.0,1543.36
2025-11-20,Syracuse,Toys,21.0,306.6
2025-11-27,Syracuse,Groceries,70.0,427.0
2025-06-23,Albany,groceries,99.0,620.73
2025-04-08,Rome,toys,20.0,291.8
2025-11-25,Rome,electronics,31.0,2743.19
2025-04-09,Albany,home goods,38.0,1188.64
2025-04-11,Rome,clothing,45.0,1137.15
2025-10-25,Albany,home goods,63.0,2061.99
2025-02-12,Utica,toys,29.0,393.82
2025-03-28,Albany,electronics,31.0,2625.08
2025-05-30,Syracuse,Home Goods,42.0,1222.62
2025-02-20,Syracuse,Home_Goods,37.0,1131.46
2025-09-20,Syracuse,Electronics,48.0,4370.88
2025-09-05,Syracuse,electronics,47.0,4024.14
2025-12-10,Albany,groceries,120.0,762.0
2025-05-16,Utica,groceries,112.0,686.56
2025-07-12,Syracuse,toys,33.0,521.73
2025-12-21,Utica,ELECTRONICS,54.0,4537.62
2025-07-03,Utica,home goods,33.0,1129.92
2025-08-14,Rome,toys,28.0,416.64
2025-08-19,Albany,clothing,52.0,1212.64
2025-10-19,Albany,home goods,49.0,1563.59
2025-07-08,Rome,groceries,146.0,1010.32
2025-12-02,Albany,ELECTRONICS,39.0,3186.69
2025-11-09,Utica,Home_Goods,37.0,1226.18
2025-12-13,Syracuse,electronics,61.0,5773.65
2025-01-07,Albany,home goods,19.0,617.88
2025-05-21,Albany,home goods,25.0,776.25
2025-03-15,Albany,electronics,71.0,6049.2
2025-10-20,Albany,Groceries,122.0,733.22
2025-01-02,Rome,groceries,69.0,440.91
2025-07-02,Utica,toys,19.0,286.14
2025-07-17,Syracuse,electronics,41.0,3392.34
2025-03-24,Syracuse,electronics,46.0,3597.66
2025-11-23,Rome,Home Goods,42.0,1424.22
2025-05-10,Utica,clothing,73.0,1624.98
2025-08-31,Syracuse,clothing,79.0,2045.31
2025-01-17,Albany,Home_Goods,42.0,1386.84
2025-03-31,Syracuse,groceries,132.0,875.16
2025-08-14,Syracuse,toys,33.0,509.19
2025-08-22,Albany,groceries,104.0,692.64
2025-12-31,Utica,electronics,41.0,3577.66
2025-11-16,Syracuse,toys,32.0,506.88
2025-10-03,Albany,Cloth ing,57.0,1357.74
2025-04-23,Utica,home goods,26.0,789.1
2025-10-25,Albany,clothing,80.0,1911.2
2025-05-31,Utica,Toys,35.0,549.5
2025-07-17,Rome,toys,19.0,270.37
2025-09-11,Rome,Home Goods,,975.46
2025-08-22,Utica,home goods,47.0,1534.08
2025-04-24,Albany,groceries,179.0,1131.28
2025-11-03,Albany,groceries,86.0,567.6
2025-09-18,Albany,groceries,101.0,624.18
2025-06-11,Rome,Home_Goods,42.0,1343.58
2025-08-13,Syracuse,toys,23.0,327.75
2025-08-29,Syracuse,ELECTRONICS,49.0,4260.06
2025-11-19,Syracuse,toys,29.0,465.45
2025-10-06,Rome,Groceries,70.0,436.8
2025-01-15,Syracuse,electronics,43.0,3731.97
2025-08-23,Syracuse,Home Goods,40.0,1379.6
2025-11-22,Albany,Clothing,73.0,1721.34
2025-05-11,Utica,electronics,57.0,5007.45
2025-07-04,Rome,electronics,45.0,3643.65
2025-10-31,Utica,Home Goods,28.0,829.92
2025-06-16,Rome,toys,28.0,433.16
2025-08-16,Rome,Home Goods,46.0,1504.2
2025-08-26,Syracuse,clothing,37.0,877.27
2025-11-06,Syracuse,electronics,34.0,2801.6
2025-07-27,Rome,clothing,50.0,1192.5
2025-10-01,Rome,Home Goods,16.0,472.32
2025-06-30,Rome,Cloth ing,55.0,1242.45
2025-04-16,Rome,Groceries,72.0,429.12
2025-04-01,Syracuse,home goods,38.0,1192.44
2025-11-21,Syracuse,ELECTRONICS,43.0,3769.38
2025-12-06,Syracuse,home goods,51.0,1632.0
2025-02-21,Utica,electronics,33.0,2887.5
2025-07-23,Rome,Clothing,61.0,1542.69
2025-03-24,Albany,Groceries,136.0,885.36
2025-04-27,Syracuse,groceries,119.0,778.26
2025-07-04,Rome,toys,16.0,225.44
2025-11-07,Utica,Clothing,77.0,1890.35
2025-01-26,Utica,Home_Goods,35.0,1099.7
2025-06-29,Rome,Clothing,,1938.88
2025-01-25,Syracuse,Toys,35.0,514.85
2025-03-24,Rome,clothing,48.0,1155.36
2025-07-25,Syracuse,groceries,117.0,761.67
2025-07-21,Albany,clothing,98.0,2443.14
2025-10-13,Syracuse,electronics,51.0,4821.03
2025-12-30,Albany,Electronics,56.0,4847.92
2025-09-22,Rome,ELECTRONICS,52.0,4569.76
2025-10-09,Utica,Cloth ing,37.0,953.49
2025-03-21,Utica,Home Goods,41.0,1341.11
2025-07-08,Albany,Electronics,35.0,2964.5
2025-08-10,Syracuse,clothing,82.0,1915.52
2025-02-13,Utica,Toys,33.0,482.79
2025-05-29,Syracuse,toys,21.0,308.7
2025-06-26,Syracuse,Groceries,140.0,884.8
2025-01-05,Albany,Clothing,75.0,1830.75
2025-01-16,Albany,Home Goods,33.0,1114.74
2025-10-02,Albany,Home_Goods,36.0,1187.28
2025-09-09,Utica,home goods,46.0,1470.16
2025-08-30,Syracuse,home goods,42.0,1196.16
2025-01-27,Rome,Electronics,40.0,3455.6
2025-11-30,Rome,Cloth ing,89.0,2075.48
2025-10-08,Rome,groceries,155.0,1007.5
2025-12-28,Syracuse,Groceries,157.0,1069.17
2025-06-25,Syracuse,clothing,76.0,1795.88
2025-02-22,Albany,home goods,28.0,839.44
2025-03-18,Rome,groceries,118.0,791.78
2025-11-04,Rome,toys,25.0,364.25
2025-03-24,Albany,home goods,24.0,718.8
2025-04-23,Utica,Groceries,124.0,793.6
2025-06-14,Syracuse,Electronics,51.0,4601.22
2025-06-05,Utica,home goods,37.0,1076.7
2025-07-12,Utica,toys,31.0,479.88
2025-06-06,Albany,Home_Goods,31.0,969.06
2025-03-25,Syracuse,Toys,12.0,173.16
2025-04-09,Albany,Groceries,125.0,802.5
2025-12-04,Albany,Home_Goods,43.0,1452.11
2025-04-18,Albany,home goods,44.0,1570.8
2025-07-26,Syracuse,Home_Goods,53.0,1557.14
2025-06-16,Utica,Home_Goods,35.0,1175.65
2025-06-16,Rome,Cloth ing,57.0,1316.7
2025-08-18,Albany,groceries,87.0,527.22
2025-06-02,Syracuse,Home Goods,28.0,952.28
2025-01-08,Syracuse,Groceries,164.0,1026.64
2025-02-12,Syracuse,clothing,77.0,1905.75
2025-07-25,Utica,clothing,93.0,1971.6
2025-09-13,Rome,clothing,59.0,1317.47
2025-08-04,Utica,groceries,98.0,609.56
2025-01-22,Rome,toys,22.0,340.56
2025-08-27,Rome,Cloth ing,71.0,1769.32
2025-08-18,Albany,ELECTRONICS,42.0,3688.44
2025-10-30,Albany,Clothing,45.0,1107.45
2025-12-27,Utica,electronics,44.0,3627.8
2025-08-28,Rome,Electronics,45.0,4041.0
2025-08-13,Albany,groceries,59.0,384.68
2025-06-04,Albany,Groceries,136.0,903.04
2025-01-17,Syracuse,Groceries,118.0,763.46
2025-03-31,Utica,Toys,12.0,182.88
2025-04-01,Albany,toys,22.0,337.92
2025-05-28,Syracuse,Groceries,49.0,345.94
2025-05-02,Utica,Electronics,40.0,3342.8
2025-05-11,Utica,clothing,73.0,1646.88
2025-01-05,Rome,groceries,141.0,900.99
2025-12-21,Rome,Toys,36.0,509.4
2025-10-06,Albany,groceries,88.0,563.2
2025-08-23,Utica,Electronics,28.0,2502.64
2025-04-23,Albany,toys,25.0,405.5
2025-02-14,Utica,Groceries,121.0,735.68
2025-12-28,Rome,electronics,50.0,4370.0
2025-08-20,Utica,Home_Goods,32.0,998.08
2025-06-21,Syracuse,toys,29.0,434.71
2025-12-03,Rome,toys,23.0,356.27
2025-01-11,Utica,Groceries,108.0,629.64
2025-02-10,Rome,Clothing,53.0,1203.63
2025-06-26,Albany,toys,21.0,323.82
2025-11-20,Rome,Home Goods,40.0,1226.4
2025-02-28,Albany,Toys,14.0,211.26
2025-10-06,Syracuse,Home_Goods,33.0,1057.65
2025-06-09,Albany,home goods,33.0,1047.09
2025-03-07,Albany,Cloth ing,53.0,1201.51
2025-07-22,Utica,Electronics,51.0,4402.32
2025-12-15,Utica,Clothing,63.0,1520.19
2025-06-17,Albany,Groceries,107.0,713.69
2025-07-30,Albany,clothing,40.0,972.0
2025-01-04,Utica,clothing,82.0,2050.82
2025-01-16,Syracuse,Home_Goods,25.0,818.0
2025-04-01,Rome,clothing,33.0,836.22
2025-10-22,Albany,electronics,30.0,2405.1
2025-07-13,Syracuse,Electronics,51.0,4464.03
2025-01-19,Utica,toys,34.0,590.92
2025-02-15,Utica,Groceries,157.0,1025.21
2025-07-02,Albany,Electronics,38.0,3233.8
2025-12-11,Rome,ELECTRONICS,46.0,3881.02
2025-02-28,Rome,Groceries,139.0,918.79
2025-10-02,Utica,Toys,23.0,334.65
2025-01-05,Albany,Groceries,175.0,1114.75
2025-12-06,Rome,clothing,75.0,1731.0
2025-09-07,Rome,Toys,16.0,236.16
2025-02-04,Utica,groceries,129.0,848.82
2025-03-03,Utica,clothing,77.0,1848.0
2025-02-21,Syracuse,electronics,61.0,5035.55
2025-12-05,Rome,Toys,16.0,205.6
2025-12-18,Syracuse,groceries,146.0,1032.22
2025-09-20,Syracuse,groceries,175.0,1169.0
2025-02-12,Utica,clothing,55.0,1327.15
2025-06-23,Syracuse,electronics,45.0,3718.35
2025-11-14,Utica,electronics,39.0,3318.51
2025-04-13,Syracuse,home goods,50.0,1642.0
2025-01-04,Syracuse,Electronics,39.0,3103.23
2025-08-14,Rome,ELECTRONICS,28.0,2459.8
2025-03-29,Rome,Toys,34.0,508.3
2025-10-25,Syracuse,groceries,79.0,487.43
2025-10-03,Rome,clothing,35.0,835.8
2025-11-27,Utica,home goods,25.0,859.25
2025-11-28,Albany,Cloth ing,55.0,1365.65
2025-06-11,Albany,Electronics,51.0,4235.55
2025-05-14,Utica,toys,31.0,433.07
2025-08-16,Utica,ELECTRONICS,60.0,5004.6
2025-06-14,Syracuse,Home_Goods,36.0,1148.4
2025-07-28,Utica,toys,30.0,457.8
2025-06-15,Rome,home goods,33.0,984.06
2025-07-07,Albany,clothing,53.0,1176.07
2025-03-16,Rome,ELECTRONICS,45.0,4030.65
2025-06-24,Utica,Clothing,43.0,1035.87
2025-07-04,Albany,Home Goods,47.0,1502.12
2025-01-29,Albany,groceries,103.0,668.47
2025-01-26,Syracuse,ELECTRONICS,67.0,5981.76
2025-02-27,Rome,Groceries,118.0,794.14
2025-03-01,Albany,electronics,46.0,3822.14
2025-02-26,Rome,Groceries,102.0,672.18
2025-06-17,Rome,Electronics,26.0,2057.12
